nohup: ignoring input
Namespace(batchSize=64, chop=False, cuda=True, loss='1*L1', lr=0.0001, nEpochs=1000, patchSize=64, pre_train=None, rgb_range=255, seed=123, testBatchSize=1, threads=4)
===> Loading datasets
===> Building model
===> Epoch[3](1781/1860): Loss: 0.017606
===> Epoch[3](1782/1860): Loss: 0.017906
===> Epoch[3](1783/1860): Loss: 0.018686
===> Epoch[3](1784/1860): Loss: 0.015655
===> Epoch[3](1785/1860): Loss: 0.017943
===> Epoch[3](1786/1860): Loss: 0.017824
===> Epoch[3](1787/1860): Loss: 0.018666
===> Epoch[3](1788/1860): Loss: 0.018765
===> Epoch[3](1789/1860): Loss: 0.017687
===> Epoch[3](1790/1860): Loss: 0.019630
===> Epoch[3](1791/1860): Loss: 0.018557
===> Epoch[3](1792/1860): Loss: 0.018165
===> Epoch[3](1793/1860): Loss: 0.017076
===> Epoch[3](1794/1860): Loss: 0.017469
===> Epoch[3](1795/1860): Loss: 0.018175
===> Epoch[3](1796/1860): Loss: 0.017067
===> Epoch[3](1797/1860): Loss: 0.016897
===> Epoch[3](1798/1860): Loss: 0.017887
===> Epoch[3](1799/1860): Loss: 0.019522
===> Epoch[3](1800/1860): Loss: 0.017356
===> Epoch[3](1801/1860): Loss: 0.017766
===> Epoch[3](1802/1860): Loss: 0.018180
===> Epoch[3](1803/1860): Loss: 0.017156
===> Epoch[3](1804/1860): Loss: 0.017240
===> Epoch[3](1805/1860): Loss: 0.017205
===> Epoch[3](1806/1860): Loss: 0.016998
===> Epoch[3](1807/1860): Loss: 0.018108
===> Epoch[3](1808/1860): Loss: 0.017770
===> Epoch[3](1809/1860): Loss: 0.016205
===> Epoch[3](1810/1860): Loss: 0.018308
===> Epoch[3](1811/1860): Loss: 0.018368
===> Epoch[3](1812/1860): Loss: 0.019103
===> Epoch[3](1813/1860): Loss: 0.016136
===> Epoch[3](1814/1860): Loss: 0.019269
===> Epoch[3](1815/1860): Loss: 0.017162
===> Epoch[3](1816/1860): Loss: 0.018643
===> Epoch[3](1817/1860): Loss: 0.018280
===> Epoch[3](1818/1860): Loss: 0.017160
===> Epoch[3](1819/1860): Loss: 0.016231
===> Epoch[3](1820/1860): Loss: 0.017876
===> Epoch[3](1821/1860): Loss: 0.018159
===> Epoch[3](1822/1860): Loss: 0.016244
===> Epoch[3](1823/1860): Loss: 0.019060
===> Epoch[3](1824/1860): Loss: 0.015220
===> Epoch[3](1825/1860): Loss: 0.018412
===> Epoch[3](1826/1860): Loss: 0.016195
===> Epoch[3](1827/1860): Loss: 0.019402
===> Epoch[3](1828/1860): Loss: 0.017411
===> Epoch[3](1829/1860): Loss: 0.015768
===> Epoch[3](1830/1860): Loss: 0.018911
===> Epoch[3](1831/1860): Loss: 0.018437
===> Epoch[3](1832/1860): Loss: 0.018029
===> Epoch[3](1833/1860): Loss: 0.018719
===> Epoch[3](1834/1860): Loss: 0.017332
===> Epoch[3](1835/1860): Loss: 0.016443
===> Epoch[3](1836/1860): Loss: 0.018188
===> Epoch[3](1837/1860): Loss: 0.016864
===> Epoch[3](1838/1860): Loss: 0.016154
===> Epoch[3](1839/1860): Loss: 0.018372
===> Epoch[3](1840/1860): Loss: 0.019399
===> Epoch[3](1841/1860): Loss: 0.019407
===> Epoch[3](1842/1860): Loss: 0.016428
===> Epoch[3](1843/1860): Loss: 0.018302
===> Epoch[3](1844/1860): Loss: 0.017542
===> Epoch[3](1845/1860): Loss: 0.017007
===> Epoch[3](1846/1860): Loss: 0.015845
===> Epoch[3](1847/1860): Loss: 0.019049
===> Epoch[3](1848/1860): Loss: 0.017207
===> Epoch[3](1849/1860): Loss: 0.018970
===> Epoch[3](1850/1860): Loss: 0.017177
===> Epoch[3](1851/1860): Loss: 0.016076
===> Epoch[3](1852/1860): Loss: 0.018050
===> Epoch[3](1853/1860): Loss: 0.018409
===> Epoch[3](1854/1860): Loss: 0.016802
===> Epoch[3](1855/1860): Loss: 0.017339
===> Epoch[3](1856/1860): Loss: 0.016306
===> Epoch[3](1857/1860): Loss: 0.016619
===> Epoch[3](1858/1860): Loss: 0.019170
===> Epoch[3](1859/1860): Loss: 0.017490
===> Epoch[3](1860/1860): Loss: 0.018142
===> Epoch 3 Complete, Avg. Loss: 0.017608
  0%|          | 0/172 [00:00<?, ?it/s]psnr: 30.17
  1%|          | 1/172 [00:01<05:16,  1.85s/it]psnr: 28.86
  1%|          | 2/172 [00:03<04:06,  1.45s/it]psnr: 28.28
  2%|▏         | 3/172 [00:04<03:43,  1.32s/it]psnr: 27.77
  2%|▏         | 4/172 [00:05<03:31,  1.26s/it]psnr: 29.59
  3%|▎         | 5/172 [00:06<03:27,  1.24s/it]psnr: 28.34
  3%|▎         | 6/172 [00:07<03:21,  1.22s/it]psnr: 28.00
  4%|▍         | 7/172 [00:08<03:18,  1.20s/it]psnr: 27.41
  5%|▍         | 8/172 [00:10<03:15,  1.19s/it]psnr: 29.35
  5%|▌         | 9/172 [00:11<03:13,  1.18s/it]psnr: 28.51
  6%|▌         | 10/172 [00:12<03:11,  1.18s/it]psnr: 28.13
  6%|▋         | 11/172 [00:13<03:09,  1.18s/it]psnr: 27.60
  7%|▋         | 12/172 [00:14<03:09,  1.18s/it]psnr: 29.38
  8%|▊         | 13/172 [00:15<03:07,  1.18s/it]psnr: 28.44
  8%|▊         | 14/172 [00:17<03:06,  1.18s/it]psnr: 28.19
  9%|▊         | 15/172 [00:18<03:04,  1.18s/it]psnr: 27.76
  9%|▉         | 16/172 [00:19<03:03,  1.18s/it]psnr: 29.47
 10%|▉         | 17/172 [00:20<03:02,  1.17s/it]psnr: 28.51
 10%|█         | 18/172 [00:21<03:02,  1.18s/it]psnr: 28.16
 11%|█         | 19/172 [00:23<03:00,  1.18s/it]psnr: 27.70
 12%|█▏        | 20/172 [00:24<02:58,  1.18s/it]psnr: 29.31
 12%|█▏        | 21/172 [00:25<02:57,  1.17s/it]psnr: 28.53
 13%|█▎        | 22/172 [00:26<02:55,  1.17s/it]psnr: 28.12
 13%|█▎        | 23/172 [00:27<02:54,  1.17s/it]psnr: 27.62
 14%|█▍        | 24/172 [00:28<02:53,  1.17s/it]psnr: 29.21
 15%|█▍        | 25/172 [00:30<02:53,  1.18s/it]psnr: 28.33
 15%|█▌        | 26/172 [00:31<02:51,  1.18s/it]psnr: 28.03
 16%|█▌        | 27/172 [00:32<02:50,  1.18s/it]psnr: 27.39
 16%|█▋        | 28/172 [00:33<02:49,  1.17s/it]psnr: 29.35
 17%|█▋        | 29/172 [00:34<02:47,  1.17s/it]psnr: 28.43
 17%|█▋        | 30/172 [00:35<02:46,  1.17s/it]psnr: 28.14
 18%|█▊        | 31/172 [00:37<02:45,  1.17s/it]psnr: 27.81
 19%|█▊        | 32/172 [00:38<02:45,  1.18s/it]psnr: 29.81
 19%|█▉        | 33/172 [00:39<02:43,  1.18s/it]psnr: 28.68
 20%|█▉        | 34/172 [00:40<02:42,  1.18s/it]psnr: 28.29
 20%|██        | 35/172 [00:41<02:41,  1.18s/it]psnr: 27.72
 21%|██        | 36/172 [00:42<02:39,  1.18s/it]psnr: 29.63
 22%|██▏       | 37/172 [00:44<02:38,  1.17s/it]psnr: 28.63
 22%|██▏       | 38/172 [00:45<02:38,  1.18s/it]psnr: 28.21
 23%|██▎       | 39/172 [00:46<02:37,  1.18s/it]psnr: 27.63
 23%|██▎       | 40/172 [00:47<02:35,  1.18s/it]psnr: 29.72
 24%|██▍       | 41/172 [00:48<02:34,  1.18s/it]psnr: 28.70
 24%|██▍       | 42/172 [00:50<02:32,  1.18s/it]psnr: 28.22
 25%|██▌       | 43/172 [00:51<02:31,  1.18s/it]psnr: 27.47
 26%|██▌       | 44/172 [00:52<02:30,  1.18s/it]psnr: 29.50
 26%|██▌       | 45/172 [00:53<02:30,  1.18s/it]psnr: 28.79
 27%|██▋       | 46/172 [00:54<02:28,  1.18s/it]psnr: 28.54
 27%|██▋       | 47/172 [00:55<02:27,  1.18s/it]psnr: 27.95
 28%|██▊       | 48/172 [00:57<02:26,  1.18s/it]psnr: 29.47
 28%|██▊       | 49/172 [00:58<02:24,  1.18s/it]psnr: 28.77
 29%|██▉       | 50/172 [00:59<02:23,  1.18s/it]psnr: 28.51
 30%|██▉       | 51/172 [01:00<02:22,  1.18s/it]psnr: 29.98
 30%|███       | 52/172 [01:01<02:22,  1.19s/it]psnr: 29.36
 31%|███       | 53/172 [01:03<02:20,  1.18s/it]psnr: 29.24
 31%|███▏      | 54/172 [01:04<02:19,  1.18s/it]psnr: 28.83
 32%|███▏      | 55/172 [01:05<02:17,  1.18s/it]psnr: 30.03
 33%|███▎      | 56/172 [01:06<02:16,  1.18s/it]psnr: 29.42
 33%|███▎      | 57/172 [01:07<02:15,  1.18s/it]psnr: 29.23
 34%|███▎      | 58/172 [01:08<02:15,  1.18s/it]psnr: 28.91
 34%|███▍      | 59/172 [01:10<02:13,  1.18s/it]psnr: 30.30
 35%|███▍      | 60/172 [01:11<02:12,  1.18s/it]psnr: 29.79
 35%|███▌      | 61/172 [01:12<02:10,  1.18s/it]psnr: 29.53
 36%|███▌      | 62/172 [01:13<02:09,  1.18s/it]psnr: 29.06
 37%|███▋      | 63/172 [01:14<02:08,  1.18s/it]psnr: 30.26
 37%|███▋      | 64/172 [01:16<02:07,  1.18s/it]psnr: 29.44
 38%|███▊      | 65/172 [01:17<02:06,  1.18s/it]psnr: 29.24
 38%|███▊      | 66/172 [01:18<02:05,  1.18s/it]psnr: 28.79
 39%|███▉      | 67/172 [01:19<02:03,  1.18s/it]psnr: 30.15
 40%|███▉      | 68/172 [01:20<02:02,  1.18s/it]psnr: 29.37
 40%|████      | 69/172 [01:21<02:01,  1.18s/it]psnr: 29.32
 41%|████      | 70/172 [01:23<01:59,  1.18s/it]psnr: 28.89
 41%|████▏     | 71/172 [01:24<01:58,  1.18s/it]psnr: 29.28
 42%|████▏     | 72/172 [01:25<01:58,  1.18s/it]psnr: 29.18
 42%|████▏     | 73/172 [01:26<01:57,  1.18s/it]psnr: 29.13
 43%|████▎     | 74/172 [01:27<01:55,  1.18s/it]psnr: 29.03
 44%|████▎     | 75/172 [01:28<01:54,  1.18s/it]psnr: 29.18
 44%|████▍     | 76/172 [01:30<01:53,  1.18s/it]psnr: 29.03
 45%|████▍     | 77/172 [01:31<01:51,  1.18s/it]psnr: 28.91
 45%|████▌     | 78/172 [01:32<01:51,  1.19s/it]psnr: 28.80
 46%|████▌     | 79/172 [01:33<01:50,  1.18s/it]psnr: 29.11
 47%|████▋     | 80/172 [01:34<01:48,  1.18s/it]psnr: 28.96
 47%|████▋     | 81/172 [01:36<01:47,  1.18s/it]psnr: 28.84
 48%|████▊     | 82/172 [01:37<01:45,  1.18s/it]psnr: 28.69
 48%|████▊     | 83/172 [01:38<01:44,  1.18s/it]psnr: 29.06
 49%|████▉     | 84/172 [01:39<01:43,  1.18s/it]psnr: 28.89
 49%|████▉     | 85/172 [01:40<01:43,  1.18s/it]psnr: 28.73
 50%|█████     | 86/172 [01:41<01:41,  1.18s/it]psnr: 28.58
 51%|█████     | 87/172 [01:43<01:40,  1.18s/it]psnr: 29.01
 51%|█████     | 88/172 [01:44<01:39,  1.18s/it]psnr: 28.81
 52%|█████▏    | 89/172 [01:45<01:37,  1.18s/it]psnr: 28.68
 52%|█████▏    | 90/172 [01:46<01:36,  1.18s/it]psnr: 28.55
 53%|█████▎    | 91/172 [01:47<01:35,  1.18s/it]psnr: 28.97
 53%|█████▎    | 92/172 [01:49<01:34,  1.19s/it]psnr: 28.77
 54%|█████▍    | 93/172 [01:50<01:33,  1.18s/it]psnr: 28.65
 55%|█████▍    | 94/172 [01:51<01:32,  1.18s/it]psnr: 28.49
 55%|█████▌    | 95/172 [01:52<01:30,  1.18s/it]psnr: 28.96
 56%|█████▌    | 96/172 [01:53<01:29,  1.18s/it]psnr: 28.72
 56%|█████▋    | 97/172 [01:54<01:28,  1.18s/it]psnr: 28.55
 57%|█████▋    | 98/172 [01:56<01:27,  1.19s/it]psnr: 28.38
 58%|█████▊    | 99/172 [01:57<01:26,  1.18s/it]psnr: 28.89
 58%|█████▊    | 100/172 [01:58<01:25,  1.18s/it]psnr: 28.62
 59%|█████▊    | 101/172 [01:59<01:23,  1.18s/it]psnr: 28.45
 59%|█████▉    | 102/172 [02:00<01:22,  1.18s/it]psnr: 28.27
 60%|█████▉    | 103/172 [02:02<01:21,  1.18s/it]psnr: 28.84
 60%|██████    | 104/172 [02:03<01:20,  1.18s/it]psnr: 28.63
 61%|██████    | 105/172 [02:04<01:19,  1.19s/it]psnr: 28.48
 62%|██████▏   | 106/172 [02:05<01:18,  1.18s/it]psnr: 28.29
 62%|██████▏   | 107/172 [02:06<01:16,  1.18s/it]psnr: 28.86
 63%|██████▎   | 108/172 [02:07<01:15,  1.18s/it]psnr: 28.61
 63%|██████▎   | 109/172 [02:09<01:14,  1.18s/it]psnr: 28.42
 64%|██████▍   | 110/172 [02:10<01:13,  1.18s/it]psnr: 28.18
 65%|██████▍   | 111/172 [02:11<01:11,  1.18s/it]psnr: 28.83
 65%|██████▌   | 112/172 [02:12<01:11,  1.19s/it]psnr: 28.55
 66%|██████▌   | 113/172 [02:13<01:09,  1.18s/it]psnr: 28.34
 66%|██████▋   | 114/172 [02:15<01:08,  1.18s/it]psnr: 28.10
 67%|██████▋   | 115/172 [02:16<01:07,  1.18s/it]psnr: 28.81
 67%|██████▋   | 116/172 [02:17<01:06,  1.18s/it]psnr: 28.47
 68%|██████▊   | 117/172 [02:18<01:04,  1.18s/it]psnr: 28.32
 69%|██████▊   | 118/172 [02:19<01:04,  1.19s/it]psnr: 28.14
 69%|██████▉   | 119/172 [02:20<01:02,  1.19s/it]psnr: 28.78
 70%|██████▉   | 120/172 [02:22<01:01,  1.19s/it]psnr: 28.45
 70%|███████   | 121/172 [02:23<01:00,  1.18s/it]psnr: 28.34
 71%|███████   | 122/172 [02:24<00:59,  1.18s/it]psnr: 28.83
 72%|███████▏  | 123/172 [02:25<00:57,  1.18s/it]psnr: 28.29
 72%|███████▏  | 124/172 [02:26<00:56,  1.18s/it]psnr: 28.03
 73%|███████▎  | 125/172 [02:28<00:55,  1.19s/it]psnr: 27.71
 73%|███████▎  | 126/172 [02:29<00:54,  1.19s/it]psnr: 28.75
 74%|███████▍  | 127/172 [02:30<00:53,  1.18s/it]psnr: 28.32
 74%|███████▍  | 128/172 [02:31<00:52,  1.18s/it]psnr: 28.11
 75%|███████▌  | 129/172 [02:32<00:50,  1.18s/it]psnr: 27.83
 76%|███████▌  | 130/172 [02:33<00:49,  1.18s/it]psnr: 28.75
 76%|███████▌  | 131/172 [02:35<00:48,  1.18s/it]psnr: 28.50
 77%|███████▋  | 132/172 [02:36<00:47,  1.19s/it]psnr: 27.84
 77%|███████▋  | 133/172 [02:37<00:46,  1.19s/it]psnr: 27.93
 78%|███████▊  | 134/172 [02:38<00:44,  1.18s/it]psnr: 28.96
 78%|███████▊  | 135/172 [02:39<00:43,  1.18s/it]psnr: 28.50
 79%|███████▉  | 136/172 [02:41<00:42,  1.18s/it]psnr: 27.99
 80%|███████▉  | 137/172 [02:42<00:41,  1.18s/it]psnr: 27.79
 80%|████████  | 138/172 [02:43<00:40,  1.19s/it]psnr: 28.77
 81%|████████  | 139/172 [02:44<00:39,  1.19s/it]psnr: 28.23
 81%|████████▏ | 140/172 [02:45<00:37,  1.18s/it]psnr: 28.14
 82%|████████▏ | 141/172 [02:46<00:36,  1.18s/it]psnr: 27.47
 83%|████████▎ | 142/172 [02:48<00:35,  1.18s/it]psnr: 28.82
 83%|████████▎ | 143/172 [02:49<00:34,  1.18s/it]psnr: 28.10
 84%|████████▎ | 144/172 [02:50<00:33,  1.18s/it]psnr: 27.87
 84%|████████▍ | 145/172 [02:51<00:32,  1.19s/it]psnr: 27.66
 85%|████████▍ | 146/172 [02:52<00:30,  1.19s/it]psnr: 28.67
 85%|████████▌ | 147/172 [02:54<00:29,  1.18s/it]psnr: 28.14
 86%|████████▌ | 148/172 [02:55<00:28,  1.18s/it]psnr: 27.82
 87%|████████▋ | 149/172 [02:56<00:27,  1.18s/it]psnr: 27.58
 87%|████████▋ | 150/172 [02:57<00:26,  1.18s/it]psnr: 28.52
 88%|████████▊ | 151/172 [02:58<00:25,  1.19s/it]psnr: 28.08
 88%|████████▊ | 152/172 [03:00<00:23,  1.19s/it]psnr: 27.76
 89%|████████▉ | 153/172 [03:01<00:22,  1.18s/it]psnr: 27.47
 90%|████████▉ | 154/172 [03:02<00:21,  1.18s/it]psnr: 28.48
 90%|█████████ | 155/172 [03:03<00:20,  1.18s/it]psnr: 27.97
 91%|█████████ | 156/172 [03:04<00:18,  1.18s/it]psnr: 27.69
 91%|█████████▏| 157/172 [03:05<00:17,  1.18s/it]psnr: 27.41
 92%|█████████▏| 158/172 [03:07<00:16,  1.19s/it]psnr: 28.50
 92%|█████████▏| 159/172 [03:08<00:15,  1.19s/it]psnr: 28.03
 93%|█████████▎| 160/172 [03:09<00:14,  1.19s/it]psnr: 27.81
 94%|█████████▎| 161/172 [03:10<00:13,  1.18s/it]psnr: 27.51
 94%|█████████▍| 162/172 [03:11<00:11,  1.18s/it]psnr: 28.71
 95%|█████████▍| 163/172 [03:13<00:10,  1.18s/it]psnr: 28.10
 95%|█████████▌| 164/172 [03:14<00:09,  1.18s/it]psnr: 27.98
 96%|█████████▌| 165/172 [03:15<00:08,  1.19s/it]psnr: 27.49
 97%|█████████▋| 166/172 [03:16<00:07,  1.19s/it]psnr: 28.88
 97%|█████████▋| 167/172 [03:17<00:05,  1.18s/it]psnr: 28.22
 98%|█████████▊| 168/172 [03:18<00:04,  1.18s/it]psnr: 28.14
 98%|█████████▊| 169/172 [03:20<00:03,  1.18s/it]psnr: 27.77
 99%|█████████▉| 170/172 [03:21<00:02,  1.18s/it]psnr: 29.34
 99%|█████████▉| 171/172 [03:22<00:01,  1.19s/it]psnr: 28.19
100%|██████████| 172/172 [03:23<00:00,  1.19s/it]100%|██████████| 172/172 [03:23<00:00,  1.19s/it]
===> Avg. PSNR: 28.5715 dB, per frame use 1168.3368960092234 ms
Checkpoint saved to ./experiment/latestckp/latest.pth
===> Epoch[4](1/1860): Loss: 0.017133
===> Epoch[4](2/1860): Loss: 0.016714
===> Epoch[4](3/1860): Loss: 0.018392
===> Epoch[4](4/1860): Loss: 0.017086
===> Epoch[4](5/1860): Loss: 0.016364
===> Epoch[4](6/1860): Loss: 0.017774
===> Epoch[4](7/1860): Loss: 0.018460
===> Epoch[4](8/1860): Loss: 0.016340
===> Epoch[4](9/1860): Loss: 0.017385
===> Epoch[4](10/1860): Loss: 0.019950
===> Epoch[4](11/1860): Loss: 0.015754
===> Epoch[4](12/1860): Loss: 0.015292
===> Epoch[4](13/1860): Loss: 0.018118
===> Epoch[4](14/1860): Loss: 0.017659
===> Epoch[4](15/1860): Loss: 0.017757
===> Epoch[4](16/1860): Loss: 0.016988
===> Epoch[4](17/1860): Loss: 0.018547
===> Epoch[4](18/1860): Loss: 0.018248
===> Epoch[4](19/1860): Loss: 0.016906
===> Epoch[4](20/1860): Loss: 0.017928
===> Epoch[4](21/1860): Loss: 0.017342
===> Epoch[4](22/1860): Loss: 0.016577
===> Epoch[4](23/1860): Loss: 0.017539
===> Epoch[4](24/1860): Loss: 0.016017
===> Epoch[4](25/1860): Loss: 0.017641
===> Epoch[4](26/1860): Loss: 0.016852
===> Epoch[4](27/1860): Loss: 0.016203
===> Epoch[4](28/1860): Loss: 0.018760
===> Epoch[4](29/1860): Loss: 0.018215
===> Epoch[4](30/1860): Loss: 0.018295
===> Epoch[4](31/1860): Loss: 0.018087
===> Epoch[4](32/1860): Loss: 0.016926
===> Epoch[4](33/1860): Loss: 0.017105
===> Epoch[4](34/1860): Loss: 0.016577
===> Epoch[4](35/1860): Loss: 0.018388
===> Epoch[4](36/1860): Loss: 0.017771
===> Epoch[4](37/1860): Loss: 0.017878
===> Epoch[4](38/1860): Loss: 0.016239
===> Epoch[4](39/1860): Loss: 0.018206
===> Epoch[4](40/1860): Loss: 0.016867
===> Epoch[4](41/1860): Loss: 0.017588
===> Epoch[4](42/1860): Loss: 0.018995
===> Epoch[4](43/1860): Loss: 0.018136
===> Epoch[4](44/1860): Loss: 0.017452
===> Epoch[4](45/1860): Loss: 0.015809
===> Epoch[4](46/1860): Loss: 0.020347
===> Epoch[4](47/1860): Loss: 0.018893
===> Epoch[4](48/1860): Loss: 0.017105
===> Epoch[4](49/1860): Loss: 0.015583
===> Epoch[4](50/1860): Loss: 0.018294
===> Epoch[4](51/1860): Loss: 0.017802
===> Epoch[4](52/1860): Loss: 0.018884
===> Epoch[4](53/1860): Loss: 0.018747
===> Epoch[4](54/1860): Loss: 0.016278
===> Epoch[4](55/1860): Loss: 0.016385
===> Epoch[4](56/1860): Loss: 0.016546
===> Epoch[4](57/1860): Loss: 0.017871
===> Epoch[4](58/1860): Loss: 0.017650
===> Epoch[4](59/1860): Loss: 0.015443
===> Epoch[4](60/1860): Loss: 0.018834
===> Epoch[4](61/1860): Loss: 0.018143
===> Epoch[4](62/1860): Loss: 0.017619
===> Epoch[4](63/1860): Loss: 0.018019
===> Epoch[4](64/1860): Loss: 0.016992
===> Epoch[4](65/1860): Loss: 0.017992
===> Epoch[4](66/1860): Loss: 0.018618
===> Epoch[4](67/1860): Loss: 0.016321
===> Epoch[4](68/1860): Loss: 0.017330
===> Epoch[4](69/1860): Loss: 0.019253
===> Epoch[4](70/1860): Loss: 0.018423
===> Epoch[4](71/1860): Loss: 0.016588
===> Epoch[4](72/1860): Loss: 0.016800
===> Epoch[4](73/1860): Loss: 0.018279
===> Epoch[4](74/1860): Loss: 0.017740
===> Epoch[4](75/1860): Loss: 0.017251
===> Epoch[4](76/1860): Loss: 0.019424
===> Epoch[4](77/1860): Loss: 0.018164
===> Epoch[4](78/1860): Loss: 0.018199
===> Epoch[4](79/1860): Loss: 0.019972
===> Epoch[4](80/1860): Loss: 0.018320
===> Epoch[4](81/1860): Loss: 0.017007
===> Epoch[4](82/1860): Loss: 0.015829
===> Epoch[4](83/1860): Loss: 0.017069
===> Epoch[4](84/1860): Loss: 0.019398
===> Epoch[4](85/1860): Loss: 0.018430
===> Epoch[4](86/1860): Loss: 0.017263
===> Epoch[4](87/1860): Loss: 0.018464
===> Epoch[4](88/1860): Loss: 0.017636
===> Epoch[4](89/1860): Loss: 0.016689
===> Epoch[4](90/1860): Loss: 0.019246
===> Epoch[4](91/1860): Loss: 0.018245
===> Epoch[4](92/1860): Loss: 0.016500
===> Epoch[4](93/1860): Loss: 0.018355
===> Epoch[4](94/1860): Loss: 0.016435
===> Epoch[4](95/1860): Loss: 0.017598
===> Epoch[4](96/1860): Loss: 0.018100
===> Epoch[4](97/1860): Loss: 0.018331
===> Epoch[4](98/1860): Loss: 0.017794
===> Epoch[4](99/1860): Loss: 0.016869
===> Epoch[4](100/1860): Loss: 0.016833
===> Epoch[4](101/1860): Loss: 0.017033
===> Epoch[4](102/1860): Loss: 0.017715
===> Epoch[4](103/1860): Loss: 0.019184
===> Epoch[4](104/1860): Loss: 0.018233
===> Epoch[4](105/1860): Loss: 0.016403
===> Epoch[4](106/1860): Loss: 0.016983
===> Epoch[4](107/1860): Loss: 0.019056
===> Epoch[4](108/1860): Loss: 0.016420
===> Epoch[4](109/1860): Loss: 0.017646
===> Epoch[4](110/1860): Loss: 0.017274
===> Epoch[4](111/1860): Loss: 0.017220
===> Epoch[4](112/1860): Loss: 0.017477
===> Epoch[4](113/1860): Loss: 0.016713
===> Epoch[4](114/1860): Loss: 0.015916
===> Epoch[4](115/1860): Loss: 0.017117
===> Epoch[4](116/1860): Loss: 0.018219
===> Epoch[4](117/1860): Loss: 0.016613
===> Epoch[4](118/1860): Loss: 0.017350
===> Epoch[4](119/1860): Loss: 0.017647
===> Epoch[4](120/1860): Loss: 0.017637
===> Epoch[4](121/1860): Loss: 0.017901
===> Epoch[4](122/1860): Loss: 0.018890
===> Epoch[4](123/1860): Loss: 0.017128
===> Epoch[4](124/1860): Loss: 0.016313
===> Epoch[4](125/1860): Loss: 0.019211
===> Epoch[4](126/1860): Loss: 0.018461
===> Epoch[4](127/1860): Loss: 0.017668
===> Epoch[4](128/1860): Loss: 0.017102
===> Epoch[4](129/1860): Loss: 0.018797
===> Epoch[4](130/1860): Loss: 0.015744
===> Epoch[4](131/1860): Loss: 0.018024
===> Epoch[4](132/1860): Loss: 0.017854
===> Epoch[4](133/1860): Loss: 0.018747
===> Epoch[4](134/1860): Loss: 0.018747
===> Epoch[4](135/1860): Loss: 0.018509
===> Epoch[4](136/1860): Loss: 0.018708
===> Epoch[4](137/1860): Loss: 0.018647
===> Epoch[4](138/1860): Loss: 0.017085
===> Epoch[4](139/1860): Loss: 0.015839
===> Epoch[4](140/1860): Loss: 0.018184
===> Epoch[4](141/1860): Loss: 0.015803
===> Epoch[4](142/1860): Loss: 0.018487
===> Epoch[4](143/1860): Loss: 0.015964
===> Epoch[4](144/1860): Loss: 0.017678
===> Epoch[4](145/1860): Loss: 0.018568
===> Epoch[4](146/1860): Loss: 0.016800
===> Epoch[4](147/1860): Loss: 0.017301
===> Epoch[4](148/1860): Loss: 0.016912
===> Epoch[4](149/1860): Loss: 0.017334
===> Epoch[4](150/1860): Loss: 0.017423
===> Epoch[4](151/1860): Loss: 0.016353
===> Epoch[4](152/1860): Loss: 0.016773
===> Epoch[4](153/1860): Loss: 0.016752
===> Epoch[4](154/1860): Loss: 0.017848
===> Epoch[4](155/1860): Loss: 0.017534
===> Epoch[4](156/1860): Loss: 0.016868
===> Epoch[4](157/1860): Loss: 0.018216
===> Epoch[4](158/1860): Loss: 0.017304
===> Epoch[4](159/1860): Loss: 0.016118
===> Epoch[4](160/1860): Loss: 0.017800
